,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,-0.027991537004709244,0.05735335499048233,0.026122640818357468,-0.0600290484726429,-0.030109141021966934,-0.05511027202010155,-0.03781358525156975,-0.11224029958248138,0.07303443551063538,-0.11644110083580017,0.23714791238307953,-0.06237749382853508,-0.20826400816440582,-0.16200552880764008,-0.01334402710199356,0.17092348635196686,-0.09947634488344193,-0.0939813107252121,-0.13943824172019958,0.0025625787675380707,0.021831948310136795,-0.013508884236216545,0.040021367371082306,-0.002746381564065814,0.027699505910277367,-0.3137189447879791,-0.08788242936134338,-0.03803429752588272,0.056791625916957855,-0.05473894998431206,-0.05820738524198532,0.016569556668400764,-0.1794627606868744,-0.10716409236192703,0.028723575174808502,0.04528960585594177,-0.03630000725388527,-0.05220396816730499,0.22504431009292603,-0.004536733962595463,-0.16036896407604218,0.03926170617341995,0.018380407243967056,0.18978282809257507,0.1811264157295227,0.06097045913338661,0.06795547157526016,-0.18826605379581451,0.1614750474691391,-0.1393359899520874,0.03224969282746315,0.11898647248744965,0.1640031933784485,-0.00466332770884037,0.015271609649062157,-0.10263650864362717,0.029834140092134476,0.1362091451883316,-0.12862040102481842,-0.010658791288733482,0.06738284975290298,-0.009921591728925705,-0.10479903966188431,-0.07413140684366226,0.21023403108119965,0.03570840135216713,-0.09462233632802963,-0.19167380034923553,0.1757989376783371,-0.10782234370708466,-0.04237085580825806,0.04262238368391991,-0.1297631561756134,-0.1333107203245163,-0.23928770422935486,0.03521281108260155,0.360103964805603,0.08586966246366501,-0.22150851786136627,0.058320727199316025,-0.09265066683292389,-0.01919282227754593,0.10232136398553848,0.09615050256252289,-0.07798004895448685,0.013459105975925922,-0.08346883207559586,-0.04578540474176407,0.17547768354415894,-0.08372920751571655,-0.003598974086344242,0.15100619196891785,0.03365311026573181,0.08650512993335724,0.03411795571446419,-0.06921473145484924,-0.08002807945013046,0.04097651317715645,-0.15178444981575012,-0.060689497739076614,0.07071695476770401,-0.04601294547319412,0.028313826769590378,0.10225819796323776,-0.12142125517129898,0.1368776261806488,-0.041110679507255554,0.038738757371902466,0.09248826652765274,-8.585397154092789e-06,-0.06050847843289375,-0.11966175585985184,0.10358542948961258,-0.1480146199464798,0.11550719290971756,0.13994605839252472,0.038232989609241486,0.06514205783605576,0.16803228855133057,0.1731751412153244,0.011552121490240097,0.057082533836364746,-0.23743227124214172,-0.03138907626271248,0.11625774949789047,0.02122899889945984,0.0794825404882431,-0.021711263805627823,0.0
1,-0.04981113597750664,0.05501328408718109,-0.012560982257127762,-0.029387634247541428,-0.06118997558951378,-0.03627092391252518,-0.011503990739583969,-0.10324293375015259,0.059203170239925385,-0.062346506863832474,0.27029937505722046,-0.09276328980922699,-0.2092716246843338,-0.12202119082212448,-0.04501849785447121,0.18553420901298523,-0.1143946573138237,-0.10295082628726959,-0.13482920825481415,0.05035530775785446,0.08035220950841904,-0.017116954550147057,0.04407947137951851,-0.0016861704643815756,0.010783722624182701,-0.3406837582588196,-0.09767003357410431,-0.02306743711233139,0.0802435427904129,-0.02703777328133583,-0.046272724866867065,0.020187288522720337,-0.21107345819473267,-0.10049641132354736,0.06646453589200974,0.03504834696650505,-0.010679066181182861,-0.05826558172702789,0.23925967514514923,-0.0009622806683182716,-0.24466478824615479,0.050040557980537415,0.043869443237781525,0.21672366559505463,0.16863694787025452,0.0742868185043335,0.010702287778258324,-0.2028599977493286,0.0922565758228302,-0.1402496099472046,0.10848406702280045,0.13621005415916443,0.14988088607788086,0.035990919917821884,-0.03186338394880295,-0.08510461449623108,0.04831576347351074,0.1335831880569458,-0.1584392637014389,-0.05728360638022423,0.10410968214273453,0.017182687297463417,-0.05306323617696762,-0.09758550673723221,0.2163209468126297,0.060185469686985016,-0.10472852736711502,-0.1903228759765625,0.15859727561473846,-0.0925755724310875,-0.05931057780981064,0.023963384330272675,-0.1299625039100647,-0.15816250443458557,-0.2855595648288727,0.04220934212207794,0.394509494304657,0.08681696653366089,-0.24263304471969604,0.05358559265732765,-0.09604541212320328,-0.0076699024066329,0.15080249309539795,0.08585704118013382,-0.06645619869232178,0.02693154104053974,-0.0738976001739502,-0.03230511397123337,0.1966966837644577,-0.09150303900241852,-0.04686369746923447,0.20373667776584625,0.02476237528026104,0.05390290543437004,0.07252251356840134,0.01243008766323328,-0.016499429941177368,0.04936990886926651,-0.1809650957584381,-0.04516060650348663,0.08506694436073303,-0.03433991223573685,0.023967446759343147,0.11879954487085342,-0.1646164357662201,0.12340588867664337,0.009340008720755577,0.051540832966566086,0.11157101392745972,-0.013997442089021206,-0.09245742857456207,-0.1109885722398758,0.09530181437730789,-0.1954353004693985,0.18709316849708557,0.12271653115749359,0.06551515311002731,0.0759257897734642,0.20142748951911926,0.14470943808555603,0.026923920959234238,-0.010054086335003376,-0.24922341108322144,-0.019649922847747803,0.1650669276714325,0.03890993073582649,0.09770974516868591,0.021789835765957832,0.0
2,-0.10462971776723862,0.07139182090759277,0.09834334999322891,-0.09749050438404083,-0.18358784914016724,-0.07764668017625809,-0.05439990013837814,-0.08611667156219482,0.11188776046037674,-0.15564772486686707,0.19040462374687195,-0.1069670021533966,-0.22618435323238373,0.01174222119152546,-0.04700382053852081,0.20070667564868927,-0.12430782616138458,-0.1239619106054306,-0.09067724645137787,0.037711504846811295,0.07506255805492401,0.05966685339808464,-0.04424025118350983,-0.009652983397245407,-0.10543213784694672,-0.37356501817703247,-0.0854845866560936,0.007360359653830528,-0.0943443700671196,-0.03471657261252403,-0.00836941134184599,0.03735360503196716,-0.15828612446784973,-0.06506476551294327,0.018424950540065765,0.03886768966913223,-0.019446618854999542,-0.1276472806930542,0.13779471814632416,0.002723332494497299,-0.34623903036117554,0.05765613913536072,0.09820158779621124,0.19745075702667236,0.17777015268802643,-0.02345329150557518,0.03878843039274216,-0.15926305949687958,0.17841526865959167,-0.20644210278987885,-0.05303127318620682,0.08697790652513504,0.05894673988223076,0.03369118273258209,-0.006785950623452663,-0.12443758547306061,0.028850778937339783,0.15588626265525818,-0.14935040473937988,-0.049141768366098404,0.11241684854030609,-0.04743366315960884,-0.01055489294230938,-0.0878225564956665,0.16650515794754028,0.05046046897768974,-0.13527032732963562,-0.16221192479133606,0.1204967275261879,-0.11038333177566528,-0.04926026612520218,0.02756558358669281,-0.15758782625198364,-0.2057214230298996,-0.2963099181652069,0.043963171541690826,0.37600070238113403,0.05427198484539986,-0.15358874201774597,0.02128111571073532,-0.05325270816683769,0.05775654315948486,0.07024693489074707,0.13237176835536957,-0.0017702523618936539,0.008298009634017944,-0.071793332695961,0.022125836461782455,0.2660854160785675,-0.10135761648416519,0.01408704835921526,0.23805217444896698,0.04113965481519699,0.059121519327163696,0.011368506588041782,0.08609355241060257,-0.12324117124080658,0.059495773166418076,-0.12850722670555115,0.0678967535495758,0.07339930534362793,-0.05883993208408356,0.014723421074450016,0.15035469830036163,-0.16784267127513885,0.15944097936153412,-0.022638991475105286,0.041130971163511276,0.02856132574379444,-0.0013196320505812764,-0.040661342442035675,-0.08299262076616287,0.08241531997919083,-0.13425403833389282,0.12806692719459534,0.16526643931865692,0.042719487100839615,0.12894093990325928,0.14699000120162964,0.04141565412282944,0.00035366322845220566,0.029421690851449966,-0.2065914422273636,-0.034639377146959305,0.11017689108848572,0.008535634726285934,0.04490518942475319,0.014980587176978588,1.0
3,-0.07358936220407486,0.05165524408221245,0.09235556423664093,-0.10236867517232895,-0.17820744216442108,-0.07808839529752731,-0.04265797510743141,-0.08910290896892548,0.11695301532745361,-0.175252765417099,0.1837506890296936,-0.09271492063999176,-0.2184012085199356,-0.003346384735777974,-0.03699096292257309,0.18899008631706238,-0.11553147435188293,-0.13340647518634796,-0.12113828212022781,0.03910944238305092,0.08060738444328308,0.06605586409568787,-0.04567244276404381,-0.012422873638570309,-0.11085198819637299,-0.3488795757293701,-0.08977820724248886,0.012798156589269638,-0.07409986853599548,-0.030275259166955948,-0.015043489634990692,0.05740644410252571,-0.15180203318595886,-0.07153576612472534,0.027958884835243225,0.04194317013025284,-0.006109276786446571,-0.10893716663122177,0.14247426390647888,0.008274550549685955,-0.3458728790283203,0.06461784243583679,0.08603338897228241,0.20447054505348206,0.18396084010601044,-0.03353845328092575,0.039732348173856735,-0.16287055611610413,0.18616563081741333,-0.21477949619293213,-0.06858866661787033,0.09169159829616547,0.06392380595207214,0.04539993032813072,0.005598969291895628,-0.13244099915027618,0.049986232072114944,0.1473013013601303,-0.1369236707687378,-0.05395793542265892,0.1128164529800415,-0.061589572578668594,-0.019721565768122673,-0.08024304360151291,0.16523733735084534,0.026808809489011765,-0.13854646682739258,-0.16967062652111053,0.11123485118150711,-0.10802266746759415,-0.04771885648369789,0.03943590819835663,-0.17182499170303345,-0.17040282487869263,-0.3054182231426239,0.023814653977751732,0.39772313833236694,0.0519893653690815,-0.17423591017723083,0.030111413449048996,-0.06664906442165375,0.07847233861684799,0.08631633222103119,0.12306950241327286,-0.010739520192146301,0.020794639363884926,-0.08036311715841293,0.035779859870672226,0.24536186456680298,-0.10684648156166077,0.021370671689510345,0.22843079268932343,0.05884774029254913,0.0791642814874649,0.02212199568748474,0.07929641008377075,-0.11764028668403625,0.04779218137264252,-0.13019856810569763,0.0804513543844223,0.08185528218746185,-0.049904562532901764,0.02985064685344696,0.1559724509716034,-0.1519850790500641,0.17493106424808502,-0.024320676922798157,0.05139274150133133,0.03450758755207062,-7.425551302731037e-05,-0.03520679101347923,-0.08018322288990021,0.07401111721992493,-0.1416022628545761,0.10825347155332565,0.16495029628276825,0.02377215586602688,0.10820894688367844,0.14038895070552826,0.04972068592905998,-0.028193481266498566,0.04485732689499855,-0.21055461466312408,-0.029672283679246902,0.1042805016040802,0.003759984392672777,0.04047168791294098,0.0003564050421118736,1.0
4,-0.12235600501298904,0.07841894030570984,0.02316463366150856,-0.04712965711951256,-0.1720207929611206,0.012582836672663689,-0.05756964534521103,-0.0922408327460289,0.125600203871727,-0.05613314360380173,0.21727412939071655,-0.030736640095710754,-0.19357830286026,-0.12074097990989685,-0.06633225828409195,0.15523271262645721,-0.14564990997314453,-0.18461067974567413,-0.016950532793998718,-0.018508056178689003,0.07603508979082108,0.054960135370492935,0.034425038844347,0.05391736328601837,-0.08299283683300018,-0.3222964406013489,-0.0556589812040329,-0.11227387934923172,0.0024956082925200462,-0.11037752777338028,-0.11939434707164764,0.004187512677162886,-0.21871128678321838,-0.10658540576696396,0.045916296541690826,0.11227411031723022,-0.02075706236064434,-0.040881939232349396,0.14390499889850616,-0.003939594142138958,-0.22911125421524048,0.09507986903190613,0.04577091336250305,0.258842408657074,0.23844897747039795,0.04579993337392807,0.0007221121340990067,-0.1624293178319931,0.1315927505493164,-0.16113899648189545,0.07074425369501114,0.138677179813385,0.11501671373844147,0.00806516408920288,-0.025442957878112793,-0.12514252960681915,0.0015664538368582726,0.10666882991790771,-0.13451775908470154,0.06548947840929031,0.08330707252025604,-0.08815587311983109,-0.004099124111235142,-0.07119801640510559,0.20397426187992096,0.05552908033132553,-0.08123929053544998,-0.2204483598470688,0.09864872694015503,-0.15617655217647552,-0.1233460083603859,0.12614214420318604,-0.15369915962219238,-0.1739412546157837,-0.2862873673439026,0.026713136583566666,0.42267653346061707,0.05684977024793625,-0.21869589388370514,0.03289562463760376,-0.020907163619995117,0.007583873812109232,0.10590451955795288,0.15665002167224884,-0.017990123480558395,0.02222679741680622,-0.15042878687381744,0.020809873938560486,0.2808046042919159,-0.05875504016876221,-0.06713104993104935,0.19485506415367126,0.009984064847230911,0.0950489342212677,0.09411196410655975,0.1008191853761673,-0.02715178206562996,0.04928092285990715,-0.1400587111711502,-0.022779056802392006,0.030487725511193275,-0.07733036577701569,-0.04189553111791611,0.08919636905193329,-0.13402438163757324,0.10439664870500565,-0.051193609833717346,0.028963889926671982,-0.06053091213107109,-0.10222089290618896,-0.04828730225563049,0.0159782525151968,0.1509474366903305,-0.2209130972623825,0.2602679431438446,0.17311973869800568,0.09706800431013107,0.12112749367952347,0.09205658733844757,0.023869458585977554,-0.004250433295965195,-0.043355248868465424,-0.19894073903560638,-0.03801008686423302,0.08701585978269577,-0.055660076439380646,0.15236447751522064,0.032997071743011475,2.0
5,-0.08172454684972763,0.05692487210035324,0.036327216774225235,-0.036846041679382324,-0.12456189095973969,0.03304002434015274,-0.08930464088916779,-0.13099612295627594,0.10380559414625168,-0.13509653508663177,0.23075395822525024,-0.03859322518110275,-0.2305932641029358,-0.11682187765836716,-0.10620786994695663,0.16511936485767365,-0.18840941786766052,-0.13783030211925507,-0.034303221851587296,-0.00425597233697772,0.09848988801240921,0.06272847950458527,0.05744147673249245,0.04111533612012863,-0.10144425928592682,-0.37390318512916565,-0.04337679594755173,-0.10743450373411179,-0.04571286961436272,-0.07669609785079956,-0.13182693719863892,-0.023974789306521416,-0.21030700206756592,-0.06469033658504486,0.012902234680950642,0.0506906658411026,-0.018552985042333603,-0.04781213775277138,0.15886914730072021,0.013752463273704052,-0.2290799915790558,0.02225518971681595,0.015287535265088081,0.2417871654033661,0.2355288416147232,0.02883797138929367,0.006339638493955135,-0.13314251601696014,0.11650872230529785,-0.20228983461856842,0.038295600563287735,0.10299652814865112,0.09111110866069794,0.01774580404162407,-0.04315796494483948,-0.17777544260025024,-0.02723582275211811,0.17433162033557892,-0.05434885621070862,0.06240087375044823,0.04149801656603813,-0.13019755482673645,0.02396101877093315,-0.0023447799030691385,0.23499439656734467,0.020930200815200806,-0.11505312472581863,-0.1611715853214264,0.09680510312318802,-0.10620776563882828,-0.049740638583898544,0.06839828938245773,-0.1574760377407074,-0.22363871335983276,-0.2783377170562744,0.025275660678744316,0.4282744824886322,0.08484954386949539,-0.24750638008117676,-0.0261252261698246,-0.08230607956647873,0.0716840922832489,0.19495786726474762,0.150650754570961,0.022755848243832588,0.008005141280591488,-0.15904921293258667,0.011261621490120888,0.24464763700962067,-0.08244365453720093,-0.08290721476078033,0.24803267419338226,-0.018225815147161484,0.0971926674246788,0.08631876856088638,0.06204363331198692,-0.0650508850812912,0.08201741427183151,-0.1418965458869934,0.012527860701084137,0.036597732454538345,-0.04587146267294884,-0.012453019618988037,0.10715510696172714,-0.11302134394645691,0.07483432441949844,-0.03646095097064972,0.03341810032725334,0.021069854497909546,-0.0960427075624466,-0.08796609938144684,-0.057318802922964096,0.14032518863677979,-0.21513399481773376,0.2015686333179474,0.208391934633255,0.11273052543401718,0.20050187408924103,0.12041134387254715,0.025849932804703712,0.007127336226403713,-0.03906755894422531,-0.2328013777732849,0.007201179396361113,0.12229450792074203,-0.014581700786948204,0.12989571690559387,-0.019757453352212906,2.0
6,-0.0827053040266037,0.06997216492891312,0.012786559760570526,-0.019849251955747604,-0.14180563390254974,-0.02774737775325775,-0.06901466846466064,-0.08945851027965546,0.11798951774835587,-0.07705867290496826,0.23875023424625397,-0.05140163004398346,-0.22216860949993134,-0.06554175913333893,-0.12647953629493713,0.17671047151088715,-0.1702355593442917,-0.15554095804691315,-0.051103174686431885,0.019327007234096527,0.09282919764518738,0.042254213243722916,0.060018014162778854,0.029867341741919518,-0.058247245848178864,-0.35610175132751465,-0.07563873380422592,-0.12660741806030273,-0.010138598270714283,-0.09354392439126968,-0.08498094975948334,-0.00037944113137200475,-0.19902141392230988,-0.06436237692832947,0.03858974575996399,0.07237979769706726,-0.0374331958591938,-0.07503563165664673,0.21341963112354279,0.033621445298194885,-0.2424299269914627,0.08855389803647995,0.03929666429758072,0.2554582953453064,0.22159181535243988,0.01670827716588974,0.01968127302825451,-0.18885567784309387,0.14360842108726501,-0.16008952260017395,0.04864182323217392,0.14330384135246277,0.1219896748661995,0.05529824644327164,-0.029128290712833405,-0.10047006607055664,0.035588473081588745,0.10473459959030151,-0.12136733531951904,0.028841234743595123,0.0881776511669159,-0.051741812378168106,-0.012935916893184185,-0.0613207183778286,0.21129831671714783,0.01497136801481247,-0.0985962525010109,-0.18702544271945953,0.12848062813282013,-0.1603403091430664,-0.09690658748149872,0.1314675360918045,-0.15802060067653656,-0.195097878575325,-0.25376856327056885,0.007818705402314663,0.44532912969589233,0.04625170677900314,-0.19938424229621887,0.02697858028113842,-0.054524265229701996,-0.03997134789824486,0.09656011313199997,0.1620577573776245,0.00253896601498127,0.029262632131576538,-0.13835331797599792,0.012848421931266785,0.30779293179512024,-0.09880387037992477,-0.055644068866968155,0.22048258781433105,0.029090089723467827,0.10125867277383804,0.08542000502347946,0.0628034844994545,-0.01567070558667183,0.03457731381058693,-0.14524675905704498,-0.004268274176865816,-0.003619798459112644,-0.08082248270511627,-0.09057781100273132,0.0407065711915493,-0.12809798121452332,0.08984065800905228,-0.01579395867884159,0.009902569465339184,-0.03241625428199768,-0.08706693351268768,-0.08402988314628601,-0.0249232966452837,0.16247017681598663,-0.21739007532596588,0.2362077832221985,0.17013084888458252,0.13758981227874756,0.10396811366081238,0.09466272592544556,0.03356723487377167,-0.014619595371186733,-0.054207731038331985,-0.23279930651187897,-0.03472084552049637,0.08957019448280334,-0.010051174089312553,0.09562996029853821,-0.0008029527962207794,2.0
7,-0.1313757300376892,0.09010697156190872,0.03387512266635895,-0.0334867462515831,-0.15079495310783386,0.02866039238870144,-0.09173408150672913,-0.12153869867324829,0.09608912467956543,-0.07161452621221542,0.23218759894371033,-0.04091305285692215,-0.17644871771335602,-0.1437980830669403,-0.09805554896593094,0.19260220229625702,-0.1604829579591751,-0.1727326214313507,-0.025336280465126038,-0.025168083608150482,0.053180500864982605,0.04306194558739662,0.05741029605269432,0.04022543504834175,-0.07248678058385849,-0.36039093136787415,-0.06162594258785248,-0.14095419645309448,0.0012475410476326942,-0.08722379058599472,-0.09170263260602951,0.00525538669899106,-0.22424045205116272,-0.07534756511449814,0.027961358428001404,0.11328719556331635,-0.03899534046649933,-0.04347044229507446,0.14287583529949188,-0.0020120488479733467,-0.1925649791955948,0.08409935235977173,0.001810312271118164,0.26143133640289307,0.22400298714637756,0.018153801560401917,0.026120858266949654,-0.15686242282390594,0.1468254178762436,-0.12637357413768768,0.0739487037062645,0.12369250506162643,0.13205236196517944,0.020146328955888748,-0.028246138244867325,-0.10573918372392654,0.014683115296065807,0.12069675326347351,-0.10107920318841934,0.05436595156788826,0.07714090496301651,-0.08629992604255676,-0.00984535925090313,-0.08979946374893188,0.2076312005519867,0.0376829095184803,-0.08686867356300354,-0.2140626311302185,0.12224159389734268,-0.09163343906402588,-0.08473068475723267,0.08950009942054749,-0.17938971519470215,-0.17927005887031555,-0.2861979901790619,0.050036653876304626,0.4262886643409729,0.06464458256959915,-0.22994771599769592,0.012012261897325516,-0.039686791598796844,0.009868744760751724,0.08980692923069,0.16340471804141998,0.004456046968698502,-0.0033694813027977943,-0.14005732536315918,0.010141893289983273,0.24557793140411377,-0.08620067685842514,-0.08238162100315094,0.18196532130241394,-0.02405192330479622,0.10744717717170715,0.061601705849170685,0.047204215079545975,-0.051487550139427185,0.08414264768362045,-0.11995360255241394,-0.010356131941080093,-0.008818421512842178,-0.05573423579335213,-0.052993904799222946,0.0618627667427063,-0.08233550935983658,0.12480654567480087,-0.03219126909971237,0.06463281065225601,-0.04483913257718086,-0.08149499446153641,-0.09268447011709213,-0.005613348912447691,0.1642829328775406,-0.1945158988237381,0.26747584342956543,0.17068232595920563,0.1254817247390747,0.14082536101341248,0.1360774040222168,0.04990049824118614,-0.009599397890269756,-0.023260533809661865,-0.23431983590126038,-0.02231437712907791,0.11354684084653854,-0.04684721305966377,0.11245384067296982,0.034447334706783295,2.0
8,-0.10577613860368729,0.05363595113158226,0.034845080226659775,-0.010331948287785053,-0.14350666105747223,-0.01240486465394497,0.0017987852916121483,-0.13518716394901276,0.08483181893825531,-0.11418173462152481,0.26342537999153137,-0.05971668288111687,-0.23932062089443207,-0.07109065353870392,-0.042789459228515625,0.08954796195030212,-0.2074318677186966,-0.11630511283874512,-0.019015340134501457,-0.035126470029354095,0.0788910835981369,0.05697869881987572,0.0749577060341835,0.008561036549508572,-0.169568732380867,-0.3256002962589264,-0.0902506411075592,-0.13320930302143097,0.004375100135803223,-0.08628414571285248,-0.061501748859882355,0.021335547789931297,-0.2294072061777115,-0.07741651684045792,0.008513499982655048,0.03451567515730858,-0.04115715250372887,-0.023168575018644333,0.16980978846549988,-0.044586945325136185,-0.25470662117004395,0.04834907874464989,0.034542910754680634,0.2675859034061432,0.1947498917579651,0.058190878480672836,-0.034525737166404724,-0.10859495401382446,0.06494644284248352,-0.172652468085289,0.1126774474978447,0.10445932298898697,0.08011424541473389,-0.03695652261376381,0.02248038351535797,-0.12697693705558777,-0.04013322666287422,0.15505920350551605,-0.08122574537992477,0.051126543432474136,0.09701059758663177,-0.07808312773704529,0.052816279232501984,-0.03463175892829895,0.18919944763183594,0.02131589874625206,-0.07723218202590942,-0.107136569917202,0.1269470751285553,-0.14657260477542877,-0.09830635040998459,0.11043471843004227,-0.1275295615196228,-0.2253105342388153,-0.2910712957382202,0.01953919604420662,0.4175524413585663,0.0731792002916336,-0.1830502450466156,0.01290978118777275,-0.011609742417931557,0.035789407789707184,0.2219417691230774,0.13874618709087372,-0.01942339353263378,0.015203126706182957,-0.13540595769882202,0.04783222824335098,0.25752973556518555,-0.06126350909471512,-0.11783021688461304,0.2192208468914032,-0.030611677095294,0.013135932385921478,0.12038934975862503,0.03472629562020302,-0.02685524709522724,0.02008039690554142,-0.16650938987731934,0.009320806711912155,0.07994396984577179,-0.08118896931409836,-0.09555546194314957,0.14689195156097412,-0.15169914066791534,0.07071495056152344,-0.02181375026702881,-0.020965464413166046,-0.012627286836504936,-0.10727346688508987,-0.07742231339216232,0.011114045046269894,0.13402140140533447,-0.2789519727230072,0.2252984344959259,0.1727970540523529,0.01478799618780613,0.1641661524772644,0.07981271296739578,-0.025876805186271667,0.0010710451751947403,-0.04634673893451691,-0.2639571726322174,-0.06515659391880035,0.1622495800256729,-0.040819182991981506,0.1751740425825119,-0.018360253423452377,2.0
9,-0.08359964936971664,0.046997565776109695,0.04878252372145653,0.00422484427690506,-0.11741321533918381,-0.04449272155761719,-0.03147207945585251,-0.13436229526996613,0.08011499792337418,-0.10302117466926575,0.2799217402935028,-0.06320058554410934,-0.24094048142433167,-0.10733851045370102,-0.10378609597682953,0.12240389734506607,-0.2103651911020279,-0.15453475713729858,-0.04093235358595848,-0.02729826420545578,0.12094700336456299,0.03910934180021286,0.06352145969867706,0.0027834284119307995,-0.13651904463768005,-0.36838299036026,-0.08480275422334671,-0.09948917478322983,0.014582277275621891,-0.06613867729902267,-0.07843067497015,0.03843458369374275,-0.28296715021133423,-0.11515828222036362,0.030823327600955963,0.07759460061788559,0.033668674528598785,-0.015361242927610874,0.14646370708942413,-0.02565954253077507,-0.21206900477409363,0.06915541738271713,0.04813095182180405,0.2544440031051636,0.20970958471298218,0.05217660963535309,-0.004208749160170555,-0.1437164694070816,0.07308696955442429,-0.17326830327510834,0.0947832241654396,0.13727475702762604,0.10787292569875717,0.04712724685668945,-0.027532778680324554,-0.13142138719558716,-0.0050195567309856415,0.1350323110818863,-0.07437495142221451,0.056462645530700684,0.1029842421412468,-0.08121410012245178,0.01743929088115692,-0.038093551993370056,0.17325523495674133,-0.009043700993061066,-0.09539876878261566,-0.15488477051258087,0.12018893659114838,-0.1492498815059662,-0.07744534313678741,0.08448150753974915,-0.1535986214876175,-0.17328578233718872,-0.319953054189682,0.02120063081383705,0.44184789061546326,0.04142208397388458,-0.2281007319688797,0.020097428932785988,-0.048513010144233704,0.04194330424070358,0.18230459094047546,0.1397198736667633,0.03726682811975479,0.029808159917593002,-0.1479010134935379,0.0697280541062355,0.24715405702590942,-0.057524919509887695,-0.09535809606313705,0.2242617905139923,-0.026389552280306816,0.07482588291168213,0.12559917569160461,0.09774119406938553,-0.02053183875977993,0.042890604585409164,-0.1460772156715393,0.06019297614693642,0.03022056818008423,-0.058942992240190506,-0.10154763609170914,0.0958462804555893,-0.09083862602710724,0.0731104239821434,-0.03455093875527382,0.030166661366820335,-0.009748195298016071,-0.10813438147306442,-0.06066764146089554,-0.03083360567688942,0.11723119020462036,-0.26527538895606995,0.25367623567581177,0.20391489565372467,0.022383693605661392,0.15282031893730164,0.059709589928388596,0.032562725245952606,0.005100724287331104,-0.047892119735479355,-0.2515837550163269,-0.06712482124567032,0.08711545169353485,-0.04697558656334877,0.10418996959924698,-0.018001506105065346,2.0
10,-0.07871691882610321,0.08673037588596344,0.04703628271818161,-0.011895920149981976,-0.10158614069223404,0.0168323814868927,-0.0507068857550621,-0.14891143143177032,0.08148672431707382,-0.08470694720745087,0.2483370155096054,-0.06815280020236969,-0.2294131964445114,-0.1356092393398285,-0.0467635840177536,0.16454292833805084,-0.15769986808300018,-0.1584073305130005,-0.06651942431926727,-0.03749850392341614,0.08350669592618942,0.041003547608852386,0.1117803156375885,0.03216122090816498,-0.12938284873962402,-0.42088931798934937,-0.0837714746594429,-0.16028644144535065,-0.030359841883182526,-0.03961972892284393,-0.0793047547340393,-0.014945724979043007,-0.18672415614128113,-0.03728223964571953,0.038149893283843994,0.051596369594335556,-0.019714251160621643,-0.007138388697057962,0.18641182780265808,-0.012573329731822014,-0.22597751021385193,0.09439034759998322,0.060462836176157,0.2633082866668701,0.23580202460289001,0.05184679105877876,0.025247544050216675,-0.11770398914813995,0.12855243682861328,-0.14473934471607208,0.10342254489660263,0.09961193799972534,0.17165784537792206,-0.0022056819871068,0.0363193079829216,-0.10839615017175674,-0.01914750412106514,0.1518070548772812,-0.14491651952266693,0.05618621036410332,0.06958036124706268,-0.061294667422771454,-0.019851991906762123,-0.06462874263525009,0.20599666237831116,0.05249481648206711,-0.11356926709413528,-0.19229738414287567,0.13203470408916473,-0.15573349595069885,-0.07281344383955002,0.0816759243607521,-0.1918390840291977,-0.19230197370052338,-0.30969271063804626,0.015024136751890182,0.4365844130516052,0.06763555854558945,-0.25966620445251465,-0.03516212850809097,-0.025901738554239273,0.023525189608335495,0.12821421027183533,0.13327732682228088,-0.00278317928314209,-0.031035421416163445,-0.14870117604732513,-0.01291895005851984,0.23394732177257538,-0.09253379702568054,-0.08048029243946075,0.2310769110918045,0.0017252760007977486,0.09181907027959824,0.04510141909122467,0.018684739246964455,-0.08042880892753601,0.06500045210123062,-0.16919957101345062,0.016764460131525993,-0.08202319592237473,-0.02705591917037964,-0.06089568883180618,0.06927970796823502,-0.13941991329193115,0.12135116755962372,-0.02659890614449978,0.009045993909239769,-0.04579797014594078,-0.03524710237979889,-0.10549852252006531,-0.05149132013320923,0.14217761158943176,-0.24674449861049652,0.17290569841861725,0.21351546049118042,0.12077482044696808,0.12987932562828064,0.07776765525341034,0.012827961705625057,0.018078122287988663,0.00938927847892046,-0.296595960855484,-0.01798442378640175,0.11291277408599854,-0.08615981042385101,0.06899021565914154,0.023001031950116158,2.0
